t                            N(t)               C(t)

For case 1

8.7               5.838217714849622e-08               81.17184321685721
8.8               4.479592368926236e-08               71.99296679304794
8.9               3.745287823822139e-08               63.85203462038722
9.0               3.3698849428567355e-08               56.63167353280351
9.1               3.2617976820548815e-08               50.22778882277956
9.2               3.348371185682382e-08               44.54805228427858
9.3               3.628189274955345e-08               39.510577997878485
9.4               4.1222640522038974e-08               35.04273908152619
9.5               4.8850950206241044e-08               31.080121446679712
9.6               6.00930618001494e-08               27.565594787580803
9.7               7.641222964290343e-08               24.44848929063009
9.8               1.0005939173320183e-07               21.683864738837375
9.9               1.344828566429829e-07               19.23186274118938
10.0               1.8497427652711508e-07               17.057132081580143



For case 13

0.0               100.0               6.0
0.1               132.5269620716665               58.29451099644696
0.2               34.23217322337368               322.87487239399377
0.3               1.6288421272612137               352.9450567239512
0.4               0.09572139481375114               313.19214381013444
0.5               0.008357571307272302               275.2041108281735
0.6               0.0010433002648946661               241.6720236900689
0.7               0.00017837672228498071               212.21313015500834
0.8               4.020204121999271e-05               186.3437184658789
0.9               1.1549817466931895e-05               163.62764156713644
1.0               4.105460943465428e-06               143.68070479123358
1.1               1.7587910959797935e-06               126.16537629277876
1.2               8.882150361305083e-07               110.78524212119328
1.3               5.185072795684675e-07               97.28001694930026
1.4               3.433631160047125e-07               85.42113920954007
1.5               2.5414603433507427e-07               75.00791294130912
1.6               2.0710572911046948e-07               65.86410539960784
1.7               1.8405466947332167e-07               57.834970099454274
1.8               1.7641497647063107e-07               50.78462311833141
1.9               1.8065773792297017e-07               44.59374562547125
2.0               1.9605230577768507e-07               39.15756421609754
2.1               2.2389715517285511e-07               34.38407822720387
2.2               2.674032564177965e-07               30.192501995498752
2.3               3.3216635727624874e-07               26.51189808095193
2.4               4.2710548062057057e-07               23.279976630649443
2.5               5.660786454578747e-07               20.442041207055574
2.6               7.705063819253124e-07               17.950063139719713
2.7               1.0735493755738416e-06               15.761868787896452
2.8               1.526789295542792e-06               13.84042542456469
2.9               2.2108682757305033e-06               12.153214812699302
3.0               3.2525015839767197e-06               10.671682986368326
3.1               4.851828216931193e-06               9.370756824045007
3.2               7.3264139129089785e-06               8.228419746512118
3.3               1.118225755012773e-05               7.225339108102235
3.4               1.7228809051947085e-05               6.344539044892868
3.5               2.6764993048925788e-05               5.571113170622615
3.6               4.188184493572077e-05               4.891972330533282
3.7               6.595536422947423e-05               4.295623113871109
3.8               0.00010444897344638376               3.7719733523784567
3.9               0.00016622283500952425               3.3121613772994083
4.0               0.00026567442699393053               2.9084061112781368
4.1               0.0004262381608004939               2.553875465867633
4.2               0.000686116344052709               2.2425708594494163
4.3               0.001107656199814406               1.9692258784990655
4.4               0.0017928104922227926               1.729217444750545
4.5               0.002908303437361249               1.5184879486810914
4.6               0.004727189194901187               1.3334771718221046
4.7               0.0076969687785769375               1.1710628638178617
4.8               0.012551561909551142               1.0285091100795027
4.9               0.020495389495471267               0.9034217837999006
5.0               0.03350607052954363               0.7937105804147127
5.1               0.05483240043694697               0.6975573728209072
5.2               0.08981358842009206               0.6133909347514629
5.3               0.14722741666647007               0.5398685256247074
5.4               0.24150916338555514               0.4758655456016752
5.5               0.3964035262132651               0.4204757400079546
5.6               0.650975267298325               0.3730269112260004
5.7               1.0695006721495623               0.3331223601024413
5.8               1.7577402357716119               0.3007303348719849
5.9               2.8896941780224754               0.27637354679256826
6.0               4.751546125827582               0.2615506635598819
6.1               7.8136857367287265               0.25975845511899703
6.2               12.848218693873319               0.2792810978996385
6.3               21.118535601663325               0.3420927662579872
6.4               34.67438200482323               0.5190153755495613
6.5               56.739905340319716               1.1170784177167477
6.6               91.5076417284564               4.217162137029107
6.7               131.46792787576334               35.43769109907285
6.8               56.299076130420886               277.6860515245131
6.9               2.98093784223828               358.95836871268375
7.0               0.16219413683425982               321.19187877614013
7.1               0.013125042130907812               282.36204497800543
7.2               0.0015319680843033988               247.96688162306157
7.3               0.00024691082248537395               217.74157926934768
7.4               5.283706436256402e-05               191.19835706480941
7.5               1.4504005871511609e-05               167.8905014344819
7.6               4.9536512603591245e-06               147.42390797823046
7.7               2.0488008342422214e-06               129.45226737951796
7.8               1.0035799363605517e-06               113.6714472527761
7.9               5.700297664887663e-07               99.8143803891385
8.0               3.6862948422314693e-07               87.64655231213474
8.1               2.6682043873627667e-07               76.9620375665498
8.2               2.1351858385416543e-07               67.58001357789884
8.3               1.8676744395467094e-07               59.341701314588775
8.4               1.7651481113072428e-07               52.10767692989158
8.5               1.7851653543738507e-07               45.755513075863504
8.6               1.9162184785456277e-07               40.17770689632255
8.7               2.1675334654149463e-07               35.27986081670186
8.8               2.567048144831075e-07               30.979084574706953
8.9               3.1653416918778183e-07               27.20259265288493
9.0               4.0437716658707204e-07               23.88647238770837
9.1               5.329149991221396e-07               20.974602367488977
9.2               7.217521673138893e-07               18.41770267613048
9.3               1.001218639513458e-06               16.17250099013816
9.4               1.4184515941935237e-06               14.200999644533997
9.5               2.0470563131335048e-06               12.469833349901194
9.6               3.00258068691168e-06               10.949704244832182
9.7               4.467354216398227e-06               9.614885978707003
9.8               6.730419569144871e-06               8.442788389347582
9.9               1.0251971919562685e-05               7.413575156709896
10.0               1.5767690760603793e-05               6.509828160683694



For case 14

0.0               100.0               6.0
0.1               132.7144407313547               57.762891464774434
0.2               34.85641845561642               320.42683160003054
0.3               1.7113895095217742               348.75807209348477
0.4               0.10617105542837653               306.60794666178987
0.5               0.009998194279772301               266.7627086777324
0.6               0.0013674649077924214               231.93193852282204
0.7               0.00025888995321711163               201.63456277409952
0.8               6.50284488408056e-05               175.29314926567034
0.9               2.088868267343983e-05               152.39265919151143
1.0               8.30800792390185e-06               132.48384887678392
1.1               3.9793640403723976e-06               115.17593849362633
1.2               2.2398646950160007e-06               100.12915670612993
1.3               1.4510807158703316e-06               87.04811036572298
1.4               1.0619931466084986e-06               75.67599385504688
1.5               8.641976836371312e-07               65.78955006062375
1.6               7.711898233473025e-07               57.194688626181325
1.7               7.455111071135344e-07               49.72267373031726
1.8               7.727960482156926e-07               43.22681630817789
1.9               8.511887366829964e-07               37.579589272396476
2.0               9.882704038864943e-07               32.670125969136556
2.1               1.2012204710528518e-06               28.402043523534882
2.2               1.5193840836728802e-06               24.691550972828583
2.3               1.989527826047599e-06               21.4658038293529
2.4               2.684760724128798e-06               18.661474107188994
2.5               3.719003155299695e-06               16.223507136255712
2.6               5.270210982362333e-06               14.104040703858836
2.7               7.617610667108453e-06               12.261465440756302
2.8               1.1201433268506752e-05               10.659608035498659
2.9               1.67194274485401e-05               9.26702064374266
3.0               2.5282159984991983e-05               8.056364060306324
3.1               3.8664512294362755e-05               7.003870858373398
3.2               5.971402620649778e-05               6.0888787055666915
3.3               9.301400833630542e-05               5.2934248039969525
3.4               0.00014596360773373748               4.601893262173156
3.5               0.00023053952867591667               4.000708617874663
3.6               0.00036616760721029976               3.478069374085312
3.7               0.000584429006393478               3.0237164814418844
3.8               0.0009367542577631248               2.628732080138059
3.9               0.0015070223345504932               2.2853646905309413
4.0               0.0024322224513534615               1.9868773999590181
4.1               0.003936389375773576               1.727416137882172
4.2               0.006386235767586246               1.5018954880691904
4.3               0.01038258434069072               1.3058999316952535
4.4               0.016910641624832478               1.1355987143739914
4.5               0.027587009048274075               0.9876728715516542
4.6               0.04506589040917639               0.8592532981207704
4.7               0.07370742906227987               0.7478691196414471
4.8               0.12067719976624852               0.651406091100716
4.9               0.1977556431567487               0.5680754036573671
5.0               0.32431623200430665               0.4963943416566862
5.1               0.5322267387113743               0.43518216316583663
5.2               0.8739154193311047               0.38357849481591505
5.3               1.4356424938637895               0.3411001881887777
5.4               2.3593259505251107               0.3077732401995352
5.5               3.8784049102381695               0.2844297086222713
5.6               6.376674283845388               0.27341047991247386
5.7               10.484485962734077               0.2803942303641092
5.8               17.234844227780446               0.3198428817660874
5.9               28.311236468673258               0.4345051815535879
6.0               46.40950450481132               0.785858815976833
6.1               75.50454599088744               2.2615840107204574
6.2               117.42640310278685               13.341599521111744
6.3               110.57402163993892               145.75743733001093
6.4               10.993129071606974               357.4546502014598
6.5               0.5460649610821935               332.7334028165882
6.6               0.0400364349838314               290.35176403187114
6.7               0.004392047549914766               252.49878477390297
6.8               0.0006862795851155071               219.52043730257034
6.9               0.00014588216195267307               190.8432017379512
7.0               4.0526620382583485e-05               165.91137656974348
7.1               1.4209022010003108e-05               144.23649274003057
7.2               6.098827085798475e-06               125.39320652330146
7.3               3.1206606048339334e-06               109.01162636736343
7.4               1.8608233624378907e-06               94.77015985502783
7.5               1.2671605001861433e-06               82.38922167570412
7.6               9.685192048944544e-07               71.62575013066146
7.7               8.184619561621836e-07               62.26843730748885
7.8               7.543758659515808e-07               54.13357882323853
7.9               7.504475624646986e-07               47.06147319339089
8.0               7.975141585067466e-07               40.91327982768209
8.1               8.975871434728509e-07               35.56829728887872
8.2               1.0618815528706448e-06               30.9215925810114
8.3               1.3119275440625035e-06               26.88194166193411
8.4               1.6831213545163538e-06               23.370037921085522
8.5               2.231278920658088e-06               20.316935602771473
8.6               3.0434435019918604e-06               17.662696125986017
8.7               4.255333310829218e-06               15.35521137234836
8.8               6.0792900254034715e-06               13.349180800556814
8.9               8.849119004553463e-06               11.605222084883021
9.0               1.3092316591436424e-05               10.08909762580855
9.1               1.964615189841772e-05               8.771042952936993
9.2               2.9845560976665317e-05               7.625182145914322
9.3               4.582747074917499e-05               6.6290198390757125
9.4               7.102462680322558e-05               5.762999620823279
9.5               0.00011096971981247819               5.010120160309702
9.6               0.00017460209384507287               4.355601454851658
9.7               0.00027640439124135497               3.7865947787728897
9.8               0.0004398927480407691               3.291930517928776
9.9               0.0007033205588966379               2.8618990303431024
10.0               0.001129021380956277               2.488060238840598



For case 15

0.0               100.0               6.0
0.1               132.90084953216174               57.23587631308409
0.2               35.48708836072488               318.0004788513684
0.3               1.7969263483818818               344.6596603005444
0.4               0.11752636539622055               300.2065764880389
0.5               0.011908391662544107               258.6211967455766
0.6               0.0017780087074235746               222.62037993606913
0.7               0.0003709009672039363               191.6144928159293
0.8               0.0001031888934151696               164.92479779307067
0.9               3.6782505879536735e-05               141.95226833446304
1.0               1.6230644699156936e-05               122.17951003610573
1.1               8.606889529515158e-06               105.16090390261179
1.2               5.344812035504222e-06               90.51284120685702
1.3               3.803160164996116e-06               77.90513185304546
1.4               3.0420267288218344e-06               67.05357357120003
1.5               2.6909937869773382e-06               57.71354945173029
1.6               2.596059107081426e-06               49.67451545099231
1.7               2.6984185548533743e-06               42.755253396139004
1.8               2.9910299838920357e-06               36.79978951473709
1.9               3.5039433885602846e-06               31.673874347945706
2.0               4.304932262237115e-06               27.261958354141242
2.1               5.5102213088203844e-06               23.464587146966856
2.2               7.306116690029493e-06               20.19615978716045
2.3               9.985870075607782e-06               17.382998681305942
2.4               1.4009752825273216e-05               14.961689078264524
2.5               2.0102020501958985e-05               12.87764940692177
2.6               2.9407235924531723e-05               11.08390091527578
2.7               4.374226244927427e-05               9.540008833469004
2.8               6.600459822008995e-05               8.21117065355125
2.9               0.00010083415619021086               7.067431704463872
3.0               0.0001556872346495853               6.083010197064397
3.1               0.0002425875361890823               5.2357159017118855
3.2               0.0003809791004602471               4.506450061899227
3.3               0.0006023847097645157               3.878774984189005
3.4               0.0009580297491881109               3.338543724681
3.5               0.0015313075266393762               2.8735814332394094
3.6               0.002458222080200269               2.4734112998875357
3.7               0.003960895888940126               2.1290189211540005
3.8               0.006402573076018619               1.8326498692889976
3.9               0.010377929213859991               1.5776359895415875
4.0               0.016861456912859632               1.3582466471748014
4.1               0.027451355527614907               1.169561777252265
4.2               0.04477060466979453               1.007364173487595
4.3               0.07312664226994983               0.8680490418724145
4.4               0.11959670759446518               0.7485494834222789
4.5               0.19581389917291964               0.6462773707046322
4.6               0.32090650971649165               0.5590802613214965
4.7               0.52633552884241               0.4852170109142545
4.8               0.8638556045512671               0.42335872406156483
4.9               1.4186128171950019               0.37263033061120365
5.0               2.3306841530083333               0.3327285498405024
5.1               3.830469067515027               0.3042045440742123
5.2               6.29674793921942               0.2891474089473364
5.3               10.351612274620127               0.2929714490647176
5.4               17.014512060869556               0.3297217361365331
5.5               27.946975943822803               0.4409358601659559
5.6               45.81122089415953               0.7821350433644773
5.7               74.54988910084333               2.1945695484685994
5.8               116.27570301122991               12.534227739323404
5.9               113.86727614268723               136.3898260571812
6.0               12.265001489797987               353.83592879419746
6.1               0.6288841611236415               328.8950675148079
6.2               0.04845394958914426               284.3248642971078
6.3               0.005695429970408882               244.81549275239308
6.4               0.0009667646948194878               210.7255845828224
6.5               0.00022522640132997774               181.3749947396515
6.6               6.891125637552716e-05               156.1113084085805
6.7               2.6659353543962342e-05               134.3663658083177
6.8               1.2622285705202762e-05               115.65024559698531
6.9               7.111916167001047e-06               99.5411079178484
7.0               4.653000604551035e-06               85.67583555465005
7.1               3.462860772080065e-06               73.74188142285594
7.2               2.8789240647846834e-06               63.470230111705696
7.3               2.632850016289578e-06               54.62933685431478
7.4               2.6137499898380705e-06               47.019908926479765
7.5               2.784638104884817e-06               40.47041225715752
7.6               3.1528071231170864e-06               34.83320851438013
7.7               3.7615347243417783e-06               29.981222417925483
7.8               4.694623450260123e-06               25.805079388907018
7.9               6.090866932337979e-06               22.21063990039831
8.0               8.170599390054115e-06               19.11687752071098
8.1               1.1279918855207338e-05               16.45405202035925
8.2               1.5962344998243773e-05               14.162137557818149
8.3               2.3074413380050713e-05               12.189469392963105
8.4               3.397196699996342e-05               10.491579377868753
8.5               5.081081349882835e-05               9.030193645873933
8.6               7.703449517969427e-05               7.772369554207713
8.7               0.00011816484076258073               6.68975333571141
8.8               0.00018308667505585112               5.757941122129976
8.9               0.00028614309908774494               4.955928714265383
9.0               0.0004505514138719218               4.26563825955884
9.1               0.0007139833638946341               3.6715108704778103
9.2               0.001137703596698326               3.160156146911734
9.3               0.0018215116024069384               2.7200506090236622
9.4               0.002928260199571208               2.3412783797465284
9.5               0.004724053078960254               2.0153082726281766
9.6               0.0076442415197033485               1.734802359930729
9.7               0.012401811162935865               1.4934518103514691
9.8               0.020165497646825643               1.2858364542514105
9.9               0.03285257807781442               1.107305146995345
10.0               0.05361045778755838               0.9538745790336963



For case 16

0.0               100.0               6.0
0.1               133.08619210527917               56.713430218395054
0.2               36.12417628239912               315.59541010283937
0.3               1.8855077360611618               340.64792442207005
0.4               0.12984239499547912               293.9827374591693
0.5               0.014123084828198578               250.7684467534595
0.6               0.002293942098942746               213.71778762084068
0.7               0.0005248077313079568               182.12254434712673
0.8               0.00016077684600109267               155.1955293931311
0.9               6.317084626708474e-05               132.24917764566132
1.0               3.068419906671079e-05               112.69541512667175
1.1               1.78582406157651e-05               96.03274307763556
1.2               1.2123448057061904e-05               81.83372979730424
1.3               9.383545982079075e-06               69.73411957042683
1.4               8.121091362117469e-06               59.42350704182321
1.5               7.731344434701644e-06               50.63738028758089
1.6               7.983180826125742e-06               43.15033580179904
1.7               8.833748606413565e-06               36.77029669111809
1.8               1.0368566492560624e-05               31.33358569625092
1.9               1.2797182978918382e-05               26.700726444001535
2.0               1.648555893587992e-05               22.752864652630567
2.1               2.2026079120533956e-05               19.388719573466478
2.2               3.0357931664884686e-05               16.521985436482254
2.3               4.296470401754136e-05               14.079117499761464
2.4               6.219494505340494e-05               11.997445102230632
2.5               9.178111248473384e-05               10.223563871590809
2.6               0.00013767988813817486               8.711966157940052
2.7               0.00020943747720906654               7.423873228376524
2.8               0.0003224095045394129               6.326240575094015
2.9               0.0005013807886397979               5.390910301344523
3.0               0.0007864666376031333               4.593888884799784
3.1               0.001242770538617522               3.914731927079667
3.2               0.0019761849152125266               3.3360199535092763
3.3               0.0031592644778131803               2.842912000606039
3.4               0.0050736840037280875               2.4227655442490765
3.5               0.008179880874965914               2.0648130861711294
3.6               0.013231441055729069               1.7598872295570216
3.7               0.02146301621722635               1.5001873381925896
3.8               0.03489923595408356               1.2790820465449324
3.9               0.056862756806684456               1.0909428794714537
4.0               0.09280986481005453               0.9310052580213168
4.1               0.15170538389191077               0.7952541638532288
4.2               0.2482853475283995               0.6803329571014203
4.3               0.40678053321649466               0.5834755671220264
4.4               0.6670443847852772               0.5024652353294484
4.5               1.0946362812419665               0.435628906523595
4.6               1.7974073071916656               0.3818895485375499
4.7               2.9527648366391555               0.3409308343104226
4.8               4.852438998362512               0.31361422981075937
4.9               7.975819960921016               0.3030412860784886
5.0               13.109519020680889               0.3175041003984092
5.1               21.539941585857253               0.37995557478438896
5.2               35.35177594547202               0.5654930453055607
5.3               57.813108348119265               1.2016824361002567
5.4               93.08929486749803               4.520967409724351
5.5               132.39196007732227               38.019123205323034
5.6               53.809844227777326               280.7465356306492
5.7               3.016196416575544               346.79447550740264
5.8               0.1929481767007385               301.4443422506309
5.9               0.0195710781266352               257.25042134015956
6.0               0.0029937882065127993               219.25191933943313
6.1               0.0006507656764170649               186.83975070275895
6.2               0.00019086088081567213               159.21550049609903
6.3               7.225631696729031e-05               135.67482485142483
6.4               3.400335343715249e-05               115.61457475294064
6.5               1.926315344212431e-05               98.52029231237954
6.6               1.2779938395217941e-05               83.95348165100638
6.7               9.699957447550169e-06               71.54045403396981
6.8               8.256153543141609e-06               60.96276435267332
6.9               7.748787230887468e-06               51.949049075674225
7.0               7.904772454454626e-06               44.26806635905588
7.1               8.657113794753987e-06               37.722763949007685
7.2               1.0072181290147719e-05               32.145224746785054
7.3               1.2338477312226943e-05               27.392359551567587
7.4               1.5793376152912765e-05               23.34223543475906
7.5               2.098665925588525e-05               19.89094805231967
7.6               2.879138629172588e-05               16.949956103244638
7.7               4.0586800489115986e-05               14.443809706427517
7.8               5.855504755366072e-05               12.308214905796973
7.9               8.616193629820595e-05               10.488383894898716
8.0               0.00012893469044200525               8.93763014358726
8.1               0.00019572571824247456               7.616170365816401
8.2               0.00030076657309012933               6.4901039897568795
8.3               0.00046701584480619477               5.530543579204888
8.4               0.0007316177901936622               4.712873896406844
8.5               0.001154828715646405               4.016120659591758
8.6               0.001834624803740104               3.4224127563695714
8.7               0.0029306186107323265               2.9165242116600663
8.8               0.004703278718997381               2.4854841960555856
8.9               0.007578314516726534               2.1182451548723678
9.0               0.012252322575101423               1.805400616856205
9.1               0.01986641002052608               1.5389456248153202
9.2               0.03229156673357726               1.3120738609072713
9.3               0.0525979457120129               1.1190065700413043
9.4               0.085826720399071               0.9548493998118821
9.5               0.14026002299374635               0.8154742625366116
9.6               0.2295108113766931               0.6974244947324709
9.7               0.37596207821279026               0.5978432027542269
9.8               0.6164268374165661               0.51442736707616
9.9               1.0114617967676045               0.4454155336899595
10.0               1.660688268336676               0.38962845028361226



For case 17

0.0               100.0               6.0
0.1               133.2704719340952               56.19551847011547
0.2               36.767657454505525               313.21123563061747
0.3               1.9771877947876073               336.72098390430864
0.4               0.14317567694840433               287.93127057956116
0.5               0.01668030573519936               243.19374230018425
0.6               0.0029375014719233154               205.20551258951386
0.7               0.0007337528773494125               173.13003130423593
0.8               0.00024617087153862977               146.06499176461185
0.9               0.00010592871675546454               123.23029674400739
1.0               5.6233058512890674e-05               103.96522629701636
1.1               3.563880864642196e-05               87.71188181040601
1.2               2.6229004255873624e-05               73.99947384332907
1.3               2.18988122267604e-05               62.43078290137915
1.4               2.0334824684333317e-05               52.670677644086254
1.5               2.0655350534500946e-05               44.436416212171856
1.6               2.2630760914259534e-05               37.489456447870204
1.7               2.643123343166195e-05               31.62855068392447
1.8               3.2579528560819286e-05               26.683910972245418
1.9               4.202625898078712e-05               22.512293397060148
2.0               5.633234142458714e-05               18.992848248666764
2.1               7.799219885081859e-05               16.023619013965956
2.2               0.00011096942900176379               13.518588731562218
2.3               0.00016156978544769912               11.405188286414976
2.4               0.00023986004046310582               9.62219409320639
2.5               0.0003619719528223013               8.117954810390172
2.6               0.000553860491459389               6.848894630132501
2.7               0.0008574220632705273               5.77825164697835
2.8               0.0013404931051687456               4.875012939218063
2.9               0.002113205782145268               4.113016461146785
3.0               0.003354763408004274               3.4701936175939214
3.1               0.005357346055322319               2.9279306642964316
3.2               0.008598108080901964               2.470530416030901
3.3               0.013857429114589679               2.0847588444236935
3.4               0.022413143288482176               1.7594635555322873
3.5               0.03635978299410614               1.4852533444563418
3.6               0.05913360373046554               1.2542298600363033
3.7               0.09637603308924285               1.059764144567621
3.8               0.15735448650204706               0.8963123884844235
3.9               0.25730025515484717               0.7592670056034404
4.0               0.42125599729751584               0.6448413130043473
4.1               0.6904073902020951               0.5499895703263987
4.2               1.1325009198737443               0.47237070820611454
4.3               1.858978734570855               0.4103784345371116
4.4               3.053142452129277               0.36329517557928837
4.5               5.0163873540255155               0.3317198759984532
4.6               8.243918565653267               0.3186939944160118
4.7               13.54810897396702               0.33287953786680846
4.8               22.256863691408704               0.39888534863554403
4.9               36.519441398193365               0.5987284486627124
5.0               59.68892337587328               1.297934170223632
5.1               95.87591865389987               5.065632742800465
5.2               133.27491974242167               44.36239095476982
5.3               46.76422803939833               294.1676362260011
5.4               2.5987476487684074               340.7113824830862
5.5               0.17974015324002268               292.51110625682446
5.6               0.020066117893571295               247.1286116939219
5.7               0.003408022280059862               208.5317166329365
5.8               0.0008256332493953603               175.93711527369433
5.9               0.0002699369166279554               148.43339692169928
6.0               0.00011365271436763806               125.22847852752936
6.1               5.9234742394018564e-05               105.6510350064541
6.2               3.6964256433764245e-05               89.13414417481583
6.3               2.6853150256460975e-05               75.19938894113572
6.4               2.217322040162709e-05               63.44310983757284
6.5               2.0398730214805506e-05               53.524742678350215
6.6               2.0557254478475046e-05               45.15696021580987
6.7               2.2374528300225137e-05               38.09735457450335
6.8               2.5986350833205943e-05               32.14141302697955
6.9               3.188044321163527e-05               27.11659483029062
7.0               4.096115968823273e-05               22.87733333491298
7.1               5.472066046163661e-05               19.30081940205636
7.2               7.554657098352177e-05               16.283443127609672
7.3               0.00010723316685041365               13.737792773522521
7.4               0.00015581545185326556               11.590122437363142
7.5               0.00023092374575657993               9.778215850347944
7.6               0.0003479869658187854               8.249583789836047
7.7               0.000531818016774543               6.959943874714109
7.8               0.0008224578221093587               5.871937993579132
7.9               0.0012847229192356558               4.9540501127569945
8.0               0.002023815104421694               4.179693648776273
8.1               0.0032108857409237027               3.526441762295265
8.2               0.00512493036897213               2.9753783158273444
8.3               0.008221514532348314               2.510550816192593
8.4               0.013245605570770858               2.1185095530265365
8.5               0.0214169207712468               1.7879197841548131
8.6               0.034734578041158794               1.5092359177743
8.7               0.05647800796626897               1.2744285879806372
8.8               0.09203086716032545               1.076757212857375
8.9               0.1502366414493151               0.9105822377724817
9.0               0.24562929655393925               0.7712129851214494
9.1               0.40210419835080224               0.6547891529625276
9.2               0.6589593134007795               0.5581972988698052
9.3               1.0808352704523596               0.4790297942314903
9.4               1.7740652194250794               0.41560701056424226
9.5               2.9135506006031537               0.36711536106284154
9.6               4.786887591631781               0.33399786728963904
9.7               7.866653571882677               0.3189802435046167
9.8               12.928259974267432               0.32993860842506106
9.9               21.2398220991128               0.38906823358757864
10.0               34.85688416764543               0.5688439824052319



For case 18

0.0               100.0               6.0
0.1               133.45369398832497               55.68210355715938
0.2               37.417523119171705               310.84756252681524
0.3               2.072020958057463               332.87702719547406
0.4               0.1575841095212469               282.04719720243276
0.5               0.01962129065568237               235.88680282768007
0.6               0.003734497136896011               197.06580729683645
0.7               0.0010141922918760723               164.60989035070392
0.8               0.00037069611291509855               137.49545744914255
0.9               0.000173651464840779               114.84644559903887
1.0               0.0001000830591426317               95.92806705126327
1.1               6.858492695710868e-05               80.1259886602546
1.2               5.431384884952201e-05               66.92693246835223
1.3               4.853279064954758e-05               55.902129845306334
1.4               4.797195890760113e-05               46.693428428194046
1.5               5.15878843272076e-05               39.00166831102123
1.6               5.952252635127719e-05               32.57696759604972
1.7               7.283684444477554e-05               27.21060625568767
1.8               9.361637349598974e-05               22.72824657163816
1.9               0.00012536177124448646               18.98426849069146
2.0               0.00017372379873112608               15.857040863841625
2.1               0.00024773228020870776               13.24496901442337
2.2               0.00036181608675645385               11.063194611156591
2.3               0.0005390945824988202               9.240838978378402
2.4               0.0008167416028745754               7.7187005943032645
2.5               0.0012547406691365277               6.447332093859763
2.6               0.0019501874392212977               5.385434158422407
2.7               0.0030606898600017375               4.4985142496805075
2.8               0.004842695588949489               3.757766657539058
2.9               0.0077143265149878385               3.13913753756907
3.0               0.012358566097432694               2.622544686825418
3.1               0.01989257306254934               2.1912267403653356
3.2               0.03214602799248717               1.8312009545181338
3.3               0.052118744663636106               1.5308121758884439
3.4               0.08473317476160253               1.2803588051514634
3.5               0.13807244410402528               1.0717842665002126
3.6               0.22541755644064454               0.8984251454750372
3.7               0.3685996966066282               0.7548099464890055
3.8               0.6035169878461923               0.6365060695764639
3.9               0.9892119108116393               0.5400186303036597
4.0               1.6228026092886447               0.4627567593348226
4.1               2.664029127005924               0.4031106589510477
4.2               4.375562743141312               0.3607535332253432
4.3               7.189067929607382               0.3374847927110097
4.4               11.813017001243281               0.33958695449185905
4.5               19.40689414038624               0.38516949709457404
4.6               31.854417764462426               0.5317207806773985
4.7               52.14137635655314               1.0121208682104357
4.8               84.42036201252324               3.2355892379949136
4.9               126.87833527751256               22.403494504448695
5.0               83.81920381992916               213.86625345143662
5.1               6.096189078807688               346.2205750057272
5.2               0.38660761098252294               300.99674755918187
5.3               0.04034225513283672               252.15663378558773
5.4               0.006614235213759365               210.69497418914767
5.5               0.0015855605373747827               175.99928619681543
5.6               0.0005221686019649614               147.00971004336716
5.7               0.00022421110181874065               122.79368006491627
5.8               0.00012015827655825535               102.56623961143552
5.9               7.748873482732377e-05               85.67068898230816
6.0               5.832885019593858e-05               71.55826990800306
6.1               4.99571708752448e-05               59.770555130912236
6.2               4.766255850346134e-05               49.92461248486033
6.3               4.976179087324228e-05               41.700581913268245
6.4               5.6014589959309855e-05               34.83129026096041
6.5               6.714521298854752e-05               29.09357488933419
6.6               8.482670599930794e-05               24.301033212102578
6.7               0.0001119682557857646               20.29796874183238
6.8               0.00015330901953313834               16.954333135202848
6.9               0.00021643619421135392               14.161501175268477
7.0               0.000313467617946081               11.828741979067381
7.1               0.0004637957101714036               9.880271542449426
7.2               0.0006985622851309393               8.252791009333778
7.3               0.0010679526462180039               6.893430355782693
7.4               0.0016531085276366396               5.758031135569488
7.5               0.0025856112005956567               4.8097122709413265
7.6               0.004079375754492342               4.01767244140647
7.7               0.006482945742237539               3.3561901863288433
7.8               0.010365250962209947               2.803789333489939
7.9               0.016656454083935297               2.342542770764711
8.0               0.02687928648164347               1.9574920563983995
8.1               0.04352940459663319               1.6361643091803557
8.2               0.07070074104785361               1.368171038756397
8.3               0.11511423439651843               1.1448764309006405
8.4               0.1878105562169848               0.9591252840724761
8.5               0.3069354339473161               0.8050234545343365
8.6               0.5023233970147638               0.6777668804524632
8.7               0.8230406278573152               0.573520138203448
8.8               1.3497936424306556               0.48935459169162054
8.9               2.2153338999712293               0.42327619882590267
9.0               3.63798176604823               0.37442235539463753
9.1               5.976618158816054               0.3436422347491809
9.2               9.820607480775843               0.33509151938443743
9.3               16.135802895667517               0.36096043133245154
9.4               26.497092985082176               0.45787694892194936
9.5               43.433936473272304               0.7591394798788446
9.6               70.75264136915578               1.944943993634763
9.7               111.44654081796587               9.850627311173866
9.8               124.37284833770778               103.64526681765244
9.9               18.335903921812832               340.7714350524906
10.0               1.0193538638933437               320.2909710128517



For case 19

0.0               100.0               6.0
0.1               133.63586254282438               55.17314967174779
0.2               38.07375684840674               308.5040104298319
0.3               2.1700599870034365               329.11427529193827
0.4               0.17312691889015758               276.3256793425151
0.5               0.022990590027607002               228.83773701585562
0.6               0.004714676374950786               189.28175696855507
0.7               0.0013864696079253364               156.53656719293195
